x,y,predicted_intensity
1.25,-7.75,25.203434101689055
1.5,-7.75,32.60082465261098
1.75,-7.75,38.78519522694515
2.0,-7.75,42.346017093059686
2.25,-7.75,45.384717278962796
2.5,-7.75,47.796103345838105
2.75,-7.75,46.99237723066949
3.0,-7.75,35.90233527801456
3.25,-7.75,35.31737258263456
3.5,-7.75,47.24246786079311
3.75,-7.75,47.996454889151664
4.0,-7.75,41.653671777249315
4.25,-7.75,37.95124856589109
4.5,-7.75,37.0497188355007
4.75,-7.75,35.54334835071742
5.0,-7.75,34.134856840347254
5.25,-7.75,34.70626443426752
5.5,-7.75,34.427554570599035
5.75,-7.75,33.16515036742789
6.0,-7.75,35.13119101586418
6.25,-7.75,34.43049268130538
6.5,-7.75,33.65701956829187
6.75,-7.75,32.027077100678866
7.0,-7.75,26.558483821798518
7.25,-7.75,25.64705477938054
7.5,-7.75,19.389948249449304
7.75,-7.75,4.310844530628515
8.0,-7.75,2.0885893601398635
8.25,-7.75,10.703460086356833
8.5,-7.75,16.074397847888974
8.75,-7.75,13.39756843035395
9.0,-7.75,5.3421494474376106
9.25,-7.75,0.9167468103224374
-9.5,-7.5,0.05912634336476147
-9.25,-7.5,0.322582440243369
-9.0,-7.5,0.670101132409791
-8.75,-7.5,0.4443033909154459
-8.5,-7.5,0.025890531662915994
-8.25,-7.5,0.008260491958795552
-8.0,-7.5,0.03340057113492115
-7.75,-7.5,0.010210751072942965
-7.5,-7.5,0.0011212381501758345
-7.25,-7.5,5.6511211749345924e-05
-7.0,-7.5,1.7255025863859977e-06
-6.75,-7.5,2.1770489983755055e-06
