t_sec,intensity,x,y,yaw
1757318941.327,72.634368,1.3934,0.0007,0.0002
1757318941.527,71.681100,1.4127,0.0007,0.0002
1757318941.727,70.859989,1.4299,0.0007,0.0002
1757318941.927,69.947762,1.4488,0.0007,0.0002
1757318942.127,69.102444,1.4673,0.0007,0.0002
1757318942.327,68.354601,1.4839,0.0007,0.0002
1757318942.527,67.494221,1.5032,0.0007,0.0002
1757318942.727,66.711179,1.5186,0.0007,0.0002
1757318942.927,66.045313,1.5347,0.0007,0.0002
1757318943.127,65.221193,1.5541,0.0007,0.0002
1757318943.327,64.497958,1.5723,0.0007,0.0002
1757318943.527,63.788221,1.5900,0.0007,0.0002
1757318943.727,63.039426,1.6095,0.0007,0.0002
1757318943.927,62.373711,1.6273,0.0007,0.0002
1757318944.127,61.726484,1.6446,0.0007,0.0002
1757318944.327,61.033095,1.6638,0.0007,0.0002
1757318944.527,60.442444,1.6777,0.0008,0.0002
1757318944.727,59.799000,1.6956,0.0008,0.0002
1757318944.927,59.148208,1.7149,0.0008,0.0002
1757318945.127,58.591056,1.7319,0.0008,0.0002
1757318945.327,57.945508,1.7513,0.0008,0.0002
1757318945.527,57.361021,1.7697,0.0008,0.0002
1757318945.727,56.844477,1.7860,0.0008,0.0002
1757318945.927,56.205436,1.8067,0.0008,0.0002
1757318946.127,55.622172,1.8228,0.0008,0.0002
1757318946.327,55.049875,1.8422,0.0008,0.0002
1757318946.527,54.489446,1.8615,0.0008,0.0002
1757318946.727,53.939916,1.8808,0.0008,0.0002
1757318946.927,53.401138,1.9001,0.0008,0.0002
1757318947.127,52.872783,1.9195,0.0008,0.0002
1757318947.327,52.353886,1.9388,0.0008,0.0002
1757318947.527,51.832402,1.9587,0.0008,0.0002
1757318947.727,51.375608,1.9735,0.0008,0.0002
1757318947.927,50.914768,1.9912,0.0008,0.0002
1757318948.127,50.435317,2.0107,0.0008,0.0002
1757318948.327,50.018815,2.0281,0.0008,0.0002
1757318948.527,49.575069,2.0462,0.0008,0.0002
1757318948.727,49.126822,2.0653,0.0008,0.0002
1757318948.927,48.742489,2.0820,0.0008,0.0002
1757318949.127,48.313480,2.1006,0.0008,0.0002
1757318949.327,47.895149,2.1192,0.0008,0.0002
1757318949.527,47.542487,2.1326,0.0008,0.0002
1757318949.727,47.087929,2.1528,0.0008,0.0002
1757318949.927,46.699573,2.1713,0.0008,0.0002
1757318950.127,46.341055,2.1875,0.0008,0.0002
1757318950.327,45.927702,2.2081,0.0008,0.0002
1757318950.527,45.573418,2.2257,0.0009,0.0002
1757318950.727,45.221921,2.2430,0.0009,0.0002
1757318950.927,44.834151,2.2627,0.0009,0.0002
1757318951.127,44.507916,2.2768,0.0009,0.0002
1757318951.327,44.149951,2.2949,0.0009,0.0002
1757318951.527,43.792575,2.3142,0.0009,0.0002
1757318951.727,43.481668,2.3312,0.0009,0.0002
1757318951.927,43.119675,2.3507,0.0009,0.0002
1757318952.127,42.790698,2.3692,0.0009,0.0002
1757318952.327,42.498081,2.3855,0.0009,0.0002
1757318952.527,42.138038,2.4062,0.0009,0.0002
1757318952.727,41.833997,2.4211,0.0009,0.0002
1757318952.927,41.569458,2.4370,0.0009,0.0002
1757318953.127,41.223677,2.4570,0.0009,0.0002
